Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
59.2172,1.6037,1.5706,1.6826,5
59.2172,1.6012,1.5811,1.6842,5
59.2172,1.6029,1.5908,1.6738,5
59.2172,1.6085,1.5892,1.6786,5
59.2172,1.6166,1.5916,1.6673,5
59.2172,1.6214,1.5867,1.6697,5
59.2172,1.6182,1.5867,1.6794,5
59.2172,1.6149,1.5851,1.6810,5
59.2172,1.6174,1.5916,1.6722,5
59.2172,1.6174,1.5851,1.6722,5
59.2172,1.6117,1.5924,1.6746,5
59.2172,1.6198,1.5835,1.6794,5
59.2172,1.6222,1.5892,1.6826,5
59.2172,1.6190,1.5932,1.6867,5
59.2172,1.6101,1.5996,1.6915,5
59.2172,1.6093,1.6093,1.6867,5
59.2172,1.6101,1.6117,1.6730,5
59.2172,1.6109,1.6109,1.6722,5
59.2172,1.6053,1.5996,1.6834,5
59.2172,1.5924,1.6012,1.6834,5
59.2172,1.6029,1.5908,1.6802,5
59.2172,1.5940,1.5916,1.6810,5
59.2172,1.5900,1.5827,1.6697,5
59.2172,1.5851,1.5819,1.6641,5
59.2172,1.5940,1.5851,1.6617,5
59.2172,1.5908,1.5803,1.6609,5
59.2172,1.5940,1.5755,1.6649,5
59.2172,1.5964,1.5722,1.6625,5
59.2172,1.6061,1.5819,1.6617,5
59.2652,1.6158,1.5835,1.6568,5
59.2652,1.6077,1.5940,1.6504,5
59.2652,1.6117,1.5932,1.6480,5
59.2652,1.6141,1.5884,1.6552,5
59.2652,1.6158,1.5892,1.6560,5
59.2652,1.6125,1.5779,1.6552,5
59.2652,1.6133,1.5795,1.6536,5
59.2652,1.6133,1.5771,1.6520,5
59.2652,1.6109,1.5738,1.6585,5
59.2652,1.6053,1.5674,1.6625,5
59.2652,1.6077,1.5698,1.6625,5
59.2652,1.6093,1.5722,1.6665,5
59.2652,1.6069,1.5803,1.6657,5
59.2652,1.6069,1.5900,1.6665,5
59.2652,1.6093,1.5932,1.6673,5
59.2652,1.6109,1.6021,1.6633,5
59.2652,1.6101,1.5972,1.6633,5
59.2652,1.6053,1.5948,1.6649,5
59.2652,1.6093,1.5867,1.6617,5
59.2652,1.6125,1.5851,1.6577,5
59.2652,1.6061,1.5843,1.6593,5
59.2652,1.6029,1.5819,1.6633,5
59.2652,1.6077,1.5843,1.6665,5
59.2652,1.6311,1.5787,1.6665,5
59.2652,1.6254,1.5730,1.6697,5
59.2652,1.6230,1.5682,1.6762,5
59.2652,1.6230,1.5666,1.6794,5
59.2652,1.6262,1.5722,1.6746,5
59.2652,1.6230,1.5843,1.6730,5
59.2652,1.6278,1.5900,1.6738,5
59.2652,1.6117,1.5859,1.6746,5
59.2652,1.6133,1.5843,1.6705,5
59.2652,1.6077,1.5787,1.6673,5
59.2652,1.5851,1.5827,1.6681,5
59.2652,1.5948,1.5835,1.6689,5
59.2652,1.5956,1.5811,1.6617,5
59.2652,1.6109,1.5843,1.6544,5
59.2652,1.6085,1.5795,1.6609,5
59.2652,1.6101,1.5763,1.6609,5
59.2652,1.6037,1.5803,1.6649,5
59.2652,1.6222,1.5900,1.6641,5
59.2652,1.6214,1.5908,1.6641,5
59.2652,1.6254,1.5851,1.6649,5
59.2652,1.6254,1.5819,1.6641,5
59.2652,1.6206,1.5819,1.6601,5
59.2652,1.6238,1.5787,1.6609,5
59.2652,1.6085,1.5698,1.6657,5
59.2652,1.6101,1.5763,1.6633,5
59.2652,1.6077,1.5819,1.6617,5
59.2652,1.6037,1.5714,1.6601,5
59.2652,1.6101,1.5730,1.6601,5
59.2652,1.6133,1.5738,1.6609,5
59.2652,1.6141,1.5771,1.6601,5
59.2652,1.6158,1.5747,1.6528,5
59.2652,1.6182,1.5738,1.6552,5
59.2652,1.6149,1.5779,1.6577,5
59.2652,1.6141,1.5819,1.6577,5
59.2652,1.6166,1.5819,1.6577,5
59.2652,1.6198,1.5795,1.6657,5
59.2652,1.6230,1.5875,1.6641,5
59.2652,1.6166,1.5827,1.6641,5
59.2652,1.6141,1.5811,1.6633,5
59.2652,1.6125,1.5843,1.6657,5
59.2652,1.6093,1.5859,1.6665,5
59.2652,1.6061,1.5787,1.6657,5
59.2652,1.6093,1.5779,1.6665,5
59.2652,1.6182,1.5867,1.6697,5
59.2652,1.6286,1.5851,1.6722,5
59.2652,1.6254,1.5892,1.6697,5
59.2652,1.6246,1.5851,1.6665,5
59.2652,1.6278,1.5843,1.6649,5
59.2652,1.6295,1.5747,1.6649,5
59.2652,1.6278,1.5714,1.6649,5
59.2652,1.6286,1.5601,1.6714,5
59.2652,1.6278,1.5642,1.6689,5
59.2652,1.6230,1.5658,1.6665,5
59.2652,1.6182,1.5682,1.6625,5
59.2652,1.6085,1.5714,1.6609,5
59.2652,1.6077,1.5690,1.6577,5
59.2652,1.6109,1.5722,1.6577,5
59.2652,1.6085,1.5722,1.6593,5
59.2652,1.6069,1.5706,1.6609,5
59.2652,1.6109,1.5722,1.6609,5
59.2652,1.6077,1.5859,1.6625,5
59.2652,1.6109,1.5924,1.6625,5
59.2652,1.6141,1.6021,1.6738,5
59.2652,1.6085,1.5972,1.6738,5
59.2652,1.6037,1.5843,1.6762,5
59.2652,1.6069,1.5763,1.6810,5
59.2652,1.6037,1.5714,1.6826,5
59.2652,1.6077,1.5714,1.6778,5
59.2652,1.6085,1.5892,1.6746,5
59.2652,1.6085,1.5900,1.6762,5
59.2652,1.6149,1.5924,1.6794,5
59.2652,1.6222,1.5916,1.6762,5
59.2652,1.6206,1.5835,1.6665,5
59.3014,1.6190,1.5779,1.6689,5
59.3014,1.6149,1.5867,1.6697,5
59.3014,1.6093,1.5924,1.6633,5
59.3014,1.6045,1.5900,1.6625,5
59.3014,1.6012,1.5835,1.6689,5
59.3014,1.5980,1.5658,1.6705,5
59.3014,1.5924,1.5642,1.6730,5
59.3014,1.5884,1.5642,1.6730,5
59.3014,1.5811,1.5658,1.6762,5
59.3014,1.5827,1.5763,1.6778,5
59.3014,1.5875,1.5819,1.6754,5
59.3014,1.5924,1.5763,1.6746,5
59.3014,1.5948,1.5722,1.6762,5
59.3014,1.5996,1.5690,1.6762,5
59.3014,1.6012,1.5706,1.6762,5
59.3014,1.5996,1.5827,1.6738,5
59.3014,1.6012,1.5900,1.6714,5
59.3014,1.5948,1.5867,1.6585,5
59.3014,1.5924,1.5795,1.6585,5
59.3014,1.5884,1.5650,1.6149,5
59.3014,1.5875,1.5601,1.6222,5
59.3014,1.5916,1.5601,1.6319,5
59.3014,1.5948,1.5618,1.6359,5
59.3014,1.5932,1.5658,1.6456,5
59.3014,1.5924,1.5674,1.6496,5
59.3014,1.5948,1.5690,1.6593,5
59.3014,1.5964,1.5698,1.6633,5
59.3014,1.6004,1.5747,1.6730,5
59.3014,1.6029,1.5787,1.6722,5
59.3014,1.6077,1.5730,1.7116,5
59.3014,1.6021,1.5650,1.7020,5
59.3014,1.5956,1.5642,1.6971,5
59.3014,1.6004,1.5577,1.6907,5
59.3014,1.6004,1.5529,1.6770,5
59.3014,1.5988,1.5513,1.6705,5
59.3014,1.6029,1.5513,1.6617,5
59.3014,1.6069,1.5489,1.6633,5
59.3014,1.6101,1.5432,1.6593,5
59.3014,1.6174,1.5416,1.6577,5
59.3014,1.6117,1.5537,1.6609,5
59.3014,1.6158,1.5618,1.6609,5
59.3014,1.6198,1.5642,1.6552,5
59.3014,1.6109,1.5698,1.6577,5
59.3014,1.6101,1.5787,1.6617,5
59.3014,1.6012,1.5827,1.6633,5
59.3014,1.5988,1.5787,1.6585,5
59.3014,1.5940,1.5666,1.6544,5
59.3014,1.5972,1.5561,1.6585,5
59.3014,1.5900,1.5513,1.6593,5
59.3014,1.5924,1.5448,1.6536,5
59.3014,1.5940,1.5448,1.6617,5
59.3014,1.5932,1.5448,1.6689,5
59.3014,1.5988,1.5497,1.6762,5
59.3014,1.6045,1.5537,1.6762,5
59.3014,1.6149,1.5561,1.6730,5
59.3014,1.6125,1.5577,1.6738,5
59.3014,1.6109,1.5634,1.6738,5
59.3014,1.6061,1.5747,1.6714,5
59.3014,1.6077,1.5747,1.6714,5
59.3014,1.6069,1.5763,1.6762,5
59.3014,1.6093,1.5722,1.6762,5
59.3014,1.6101,1.5763,1.6770,5
59.3014,1.6045,1.5843,1.6649,5
59.3014,1.6021,1.5803,1.6633,5
59.3014,1.6004,1.5779,1.6657,5
59.3014,1.6004,1.5787,1.6722,5
59.3014,1.6037,1.5956,1.6746,5
59.3014,1.6053,1.5875,1.6657,5
59.3014,1.6133,1.5867,1.6657,5
59.3014,1.6101,1.5859,1.6697,5
59.3014,1.6061,1.5956,1.6697,5
59.3014,1.6045,1.5972,1.6609,5
59.3462,1.6061,1.5884,1.6641,5
59.3462,1.6069,1.5819,1.6568,5
59.3462,1.6061,1.5706,1.6560,5
59.3462,1.6061,1.5642,1.6577,5
59.3462,1.6069,1.5473,1.6593,5
59.3462,1.6021,1.5505,1.6665,5
59.3462,1.5819,1.5561,1.6689,5
59.3462,1.5835,1.5650,1.6633,5
59.3462,1.5884,1.5666,1.6649,5
59.3462,1.5932,1.5698,1.6673,5
59.3462,1.5924,1.5714,1.6673,5
59.3462,1.5940,1.5755,1.6641,5
59.3462,1.5956,1.6206,1.6673,5
59.3462,1.5964,1.6206,1.6722,5
59.3462,1.6029,1.6166,1.6641,5
59.3462,1.6101,1.6069,1.6665,5
59.3462,1.6182,1.6012,1.6649,5
59.3462,1.6190,1.5932,1.6681,5
59.3462,1.6166,1.5940,1.6697,5
59.3462,1.6166,1.5851,1.6665,5
59.3462,1.6190,1.5803,1.6722,5
59.3462,1.6149,1.5779,1.6842,5
59.3462,1.6158,1.5400,1.6826,5
59.3462,1.6174,1.5424,1.6770,5
59.3462,1.6069,1.5545,1.6794,5
59.3462,1.6029,1.6319,1.6697,5
59.3462,1.6029,1.6295,1.6689,5
59.3462,1.6117,1.6335,1.7213,5
59.3462,1.6101,1.6214,1.7141,5
59.3462,1.6037,1.6093,1.7141,5
59.3462,1.6012,1.6012,1.7052,5
59.3462,1.6029,1.5924,1.6988,5
59.3462,1.6021,1.5964,1.6963,5
59.3462,1.6004,1.5956,1.6971,5
59.3462,1.6004,1.5948,1.6963,5
59.3462,1.6109,1.5368,1.7052,5
59.3462,1.6101,1.5489,1.7092,5
59.3462,1.5988,1.5489,1.6568,5
59.3462,1.5996,1.5553,1.6617,5
59.3462,1.6045,1.5690,1.6625,5
59.3462,1.6077,1.5795,1.6585,5
59.3462,1.6037,1.5956,1.6649,5
59.3462,1.6029,1.5537,1.6730,5
59.3462,1.6053,1.5569,1.6754,5
59.3462,1.6117,1.5553,1.6762,5
59.3462,1.6069,1.5577,1.6778,5
59.3462,1.6109,1.5593,1.6762,5
59.3462,1.6133,1.5610,1.6794,5
59.3462,1.6141,1.5593,1.6810,5
59.3462,1.6109,1.5561,1.6875,5
59.3462,1.6117,1.5545,1.6963,5
59.3462,1.6133,1.5497,1.6979,5
59.3462,1.6133,1.5875,1.6988,5
59.3462,1.6158,1.5908,1.6996,5
59.3462,1.5924,1.5892,1.6971,5
59.3462,1.5924,1.5819,1.6955,5
59.3462,1.5900,1.5682,1.6923,5
59.3462,1.5908,1.5585,1.6875,5
59.3462,1.5875,1.5521,1.6786,5
59.3462,1.5875,1.5464,1.6722,5
59.3462,1.5819,1.5456,1.6697,5
59.3462,1.5843,1.5473,1.6705,5
59.3462,1.5916,1.5505,1.6689,5
59.3462,1.5916,1.5473,1.6657,5
59.3462,1.6117,1.5424,1.6641,5
59.3462,1.6093,1.5384,1.6585,5
59.3462,1.6198,1.5392,1.6585,5
59.3462,1.6158,1.5416,1.6657,5
59.3462,1.6117,1.5464,1.6673,5
59.3462,1.6101,1.5513,1.6665,5
59.3462,1.6061,1.5497,1.6705,5
59.3462,1.6069,1.5473,1.6673,5
59.3462,1.5980,1.5424,1.6673,5
59.3462,1.5948,1.5368,1.6657,5
59.3462,1.5940,1.5360,1.6673,5
59.3462,1.5948,1.5368,1.6714,5
59.3462,1.5827,1.5408,1.6649,5
59.3462,1.5843,1.5464,1.6625,5
59.3462,1.5924,1.5505,1.6633,5
59.3462,1.5924,1.5634,1.6673,5
59.3462,1.5980,1.5771,1.6609,5
59.3462,1.5916,1.5811,1.6617,5
59.3462,1.5972,1.5884,1.6617,5
59.3462,1.5932,1.5698,1.6625,5
59.3462,1.5908,1.5763,1.6665,5
59.3469,1.5916,1.5642,1.6681,5
59.3469,1.5932,1.5618,1.6762,5
59.3469,1.5932,1.5626,1.6722,5
59.3469,1.5900,1.5569,1.6722,5
59.3469,1.5956,1.5529,1.6681,5
59.3962,1.6045,1.5473,1.6714,5
59.3962,1.6053,1.5432,1.6697,5
59.3962,1.6037,1.5344,1.6649,5
59.3962,1.6045,1.5521,1.6609,5
59.3962,1.6061,1.5473,1.6577,5
59.3962,1.6012,1.5593,1.6536,5
59.3962,1.5988,1.5618,1.6528,5
59.3962,1.6021,1.5634,1.6568,5
59.3962,1.6158,1.5634,1.6577,5
59.3962,1.6109,1.5577,1.6625,5
59.3962,1.5996,1.5448,1.6649,5
59.3962,1.6053,1.5440,1.6641,5
59.3962,1.5996,1.5464,1.6657,5
59.3962,1.5972,1.5505,1.6633,5
59.3962,1.5972,1.5537,1.6641,5
59.3962,1.5996,1.5545,1.6657,5
59.3962,1.6012,1.5569,1.6673,5
59.3962,1.5988,1.5585,1.6657,5
59.3962,1.5867,1.5682,1.6633,5
59.3962,1.5916,1.5682,1.6609,5
59.3962,1.5932,1.5626,1.6544,5
59.3962,1.5884,1.5618,1.6585,5
59.3962,1.5932,1.5561,1.6568,5
59.3962,1.5988,1.5537,1.6609,5
59.3962,1.5988,1.5473,1.6617,5
59.3962,1.5964,1.5505,1.6641,5
59.3962,1.5964,1.5577,1.6689,5
59.3962,1.6012,1.5537,1.6714,5
59.3969,1.5988,1.5489,1.6714,5
59.3969,1.5956,1.5497,1.6681,5
59.3969,1.5988,1.5795,1.6730,5
59.3969,1.5996,1.5811,1.6762,5
59.3969,1.5956,1.5819,1.6762,5
59.3969,1.5932,1.5835,1.6746,5
59.3969,1.5908,1.5843,1.6746,5
59.3969,1.5964,1.5859,1.6705,5
59.3969,1.5964,1.5714,1.6673,5
59.3969,1.5859,1.5666,1.6665,5
59.3969,1.5867,1.5634,1.6673,5
59.3969,1.5884,1.5610,1.6714,5
59.3969,1.5875,1.5416,1.6730,5
59.3969,1.5851,1.5416,1.6705,5
59.3969,1.5892,1.5481,1.6697,5
59.3969,1.5892,1.5513,1.6754,5
59.3969,1.5948,1.5610,1.6730,5
59.3969,1.5916,1.5577,1.6770,5
59.3969,1.6021,1.5618,1.6754,5
59.3969,1.6053,1.5601,1.6697,5
59.3969,1.6012,1.5610,1.6689,5
59.3969,1.5964,1.5610,1.6697,5
59.3969,1.5924,1.5610,1.6705,5
59.3969,1.5642,1.5618,1.6746,5
59.3969,1.5650,1.5618,1.6738,5
59.3969,1.5650,1.5618,1.6681,5
59.3969,1.5658,1.5569,1.6714,5
59.3969,1.5529,1.5569,1.6722,5
59.3969,1.5489,1.5545,1.6730,5
59.3969,1.5537,1.5569,1.6738,5
59.3969,1.5650,1.5561,1.6730,5
59.3969,1.5666,1.5569,1.6697,5
59.3969,1.5674,1.5593,1.6689,5
59.3969,1.5996,1.5650,1.6625,5
59.3969,1.5948,1.5698,1.6697,5
59.3969,1.5908,1.5674,1.6697,5
59.3969,1.5843,1.5593,1.6705,5
59.3969,1.5948,1.5553,1.6609,5
59.3969,1.5867,1.5545,1.6649,5
59.3969,1.5819,1.5561,1.6665,5
59.3969,1.5795,1.5537,1.6673,5
59.3969,1.5803,1.5626,1.6673,5
59.3969,1.5875,1.5601,1.6673,5
59.3969,1.6045,1.5545,1.6689,5
59.3969,1.5948,1.5464,1.6657,5
59.3969,1.5940,1.5456,1.6641,5
59.3969,1.5940,1.5319,1.6601,5
59.3969,1.5940,1.5344,1.6673,5
59.3969,1.5988,1.5376,1.6649,5
59.3969,1.6029,1.5416,1.6657,5
59.3969,1.5964,1.5360,1.6681,5
59.3969,1.5908,1.5287,1.6705,5
59.3969,1.5835,1.5327,1.6730,5
59.3969,1.5674,1.5344,1.6939,5
59.3969,1.5795,1.5352,1.6931,5
59.3969,1.5835,1.5344,1.6931,5
59.3969,1.5859,1.5497,1.6931,5
59.3969,1.5884,1.5497,1.7036,5
59.3969,1.5867,1.5481,1.7012,5
59.3969,1.5867,1.5416,1.6955,5
59.3969,1.5892,1.5601,1.6931,5
59.3969,1.5988,1.5529,1.6899,5
59.3969,1.6021,1.5497,1.6851,5
59.3969,1.6004,1.5529,1.6657,5
59.3969,1.6012,1.5464,1.6641,5
59.3969,1.6029,1.5400,1.6673,5
59.3969,1.6021,1.5432,1.6714,5
59.3969,1.6029,1.5440,1.6649,5
59.3969,1.5996,1.5440,1.6641,5
59.3969,1.5996,1.5489,1.6738,5
59.3969,1.5988,1.5360,1.6778,5
59.3969,1.5972,1.5400,1.6851,5
59.4462,1.5948,1.5392,1.6851,5
59.4462,1.5980,1.5311,1.6834,5
59.4462,1.5940,1.5352,1.6899,5
59.4462,1.5900,1.5416,1.6907,5
59.4462,1.5924,1.5448,1.6842,5
59.4462,1.5940,1.5456,1.6867,5
59.4462,1.5940,1.5440,1.6899,5
59.4462,1.5892,1.5416,1.6875,5
59.4462,1.5859,1.5440,1.6842,5
59.4462,1.5843,1.5432,1.6794,5
59.4462,1.5811,1.5376,1.6794,5
59.4462,1.5755,1.5376,1.6786,5
59.4462,1.5464,1.5400,1.6738,5
59.4462,1.5561,1.5448,1.6722,5
59.4462,1.5610,1.5464,1.6770,5
59.4462,1.5593,1.5505,1.6714,5
59.4462,1.5618,1.5553,1.6665,5
59.4462,1.5650,1.5593,1.6609,5
59.4462,1.5666,1.5505,1.6633,5
59.4462,1.5682,1.5416,1.6633,5
59.4462,1.5714,1.5448,1.6601,5
59.4462,1.5787,1.5497,1.6625,5
59.4462,1.6045,1.5497,1.6657,5
59.4462,1.5972,1.5513,1.6665,5
59.4462,1.5932,1.5561,1.6673,5
59.4462,1.5948,1.5489,1.6705,5
59.4462,1.5924,1.5456,1.6738,5
59.4462,1.5884,1.5368,1.6714,5
59.4462,1.5875,1.5456,1.6673,5
59.4462,1.5835,1.5561,1.6673,5
59.4462,1.5811,1.5601,1.6714,5
59.4462,1.5755,1.5618,1.6754,5
59.4462,1.5827,1.5593,1.6754,5
59.4462,1.5892,1.5529,1.6730,5
59.4462,1.5843,1.5392,1.6714,5
59.4462,1.5811,1.5376,1.6714,5
59.4462,1.5843,1.5344,1.6697,5
59.4469,1.5900,1.5295,1.6770,5
59.4469,1.5884,1.5311,1.6794,5
59.4469,1.5884,1.5319,1.6762,5
59.4469,1.5908,1.5311,1.6762,5
59.4469,1.5924,1.5247,1.6722,5
59.4469,1.5884,1.5336,1.6697,5
59.4469,1.5763,1.5400,1.6689,5
59.4469,1.5698,1.5448,1.6705,5
59.4469,1.5738,1.5424,1.6730,5
59.4469,1.5722,1.5416,1.6770,5
59.4469,1.5706,1.5481,1.6673,5
59.4469,1.5779,1.5481,1.6673,5
59.4469,1.5827,1.5456,1.6697,5
59.4469,1.5843,1.5505,1.6714,5
59.4469,1.5795,1.5601,1.6730,5
59.4469,1.5875,1.5521,1.6722,5
59.4469,1.5932,1.5432,1.6738,5
59.4469,1.6021,1.5400,1.6738,5
59.4469,1.5980,1.5384,1.6722,5
59.4469,1.5964,1.5392,1.6722,5
59.4469,1.5956,1.5473,1.6705,5
59.4469,1.5916,1.5497,1.6730,5
59.4469,1.5892,1.5513,1.6762,5
59.4469,1.5867,1.5432,1.6778,5
59.4469,1.5916,1.5319,1.6730,5
59.4469,1.5843,1.5303,1.6697,5
59.4469,1.5859,1.5360,1.6883,5
59.4469,1.5835,1.5327,1.6851,5
59.4469,1.5803,1.5384,1.6842,5
59.4469,1.5795,1.5440,1.6794,5
59.4469,1.5795,1.5408,1.6867,5
59.4469,1.6069,1.5424,1.6842,5
59.4469,1.6029,1.5384,1.6770,5
59.4469,1.6012,1.5424,1.6730,5
59.4469,1.5956,1.5440,1.6738,5
59.4469,1.5972,1.5473,1.6770,5
59.4469,1.5908,1.5440,1.6552,5
59.4469,1.5908,1.5497,1.6577,5
59.4469,1.5932,1.5440,1.6544,5
59.4469,1.5948,1.5432,1.6568,5
59.4469,1.5924,1.5529,1.6585,5
59.4469,1.5601,1.5553,1.6585,5
59.4469,1.5674,1.5585,1.6633,5
59.4469,1.5722,1.5561,1.6673,5
59.4469,1.5730,1.5561,1.6867,5
59.4469,1.5738,1.5497,1.6842,5
59.4469,1.5771,1.5545,1.6883,5
59.4469,1.5787,1.5529,1.6867,5
59.4469,1.5819,1.5601,1.6915,5
59.4469,1.5835,1.5376,1.6883,5
59.4469,1.5875,1.5368,1.6883,5
59.4469,1.5924,1.5279,1.6923,5
59.4469,1.5859,1.5255,1.6891,5
59.4469,1.5811,1.5207,1.6899,5
59.4469,1.5859,1.5190,1.6697,5
59.4469,1.6166,1.5215,1.6689,5
59.4469,1.6117,1.5207,1.6665,5
59.4469,1.6069,1.5247,1.6697,5
59.4469,1.6037,1.5255,1.6697,5
59.4469,1.5972,1.5489,1.6681,5
59.4469,1.5924,1.5505,1.6657,5
59.4469,1.5892,1.5601,1.6601,5
59.4469,1.5916,1.5577,1.6641,5
59.4962,1.5924,1.5634,1.6633,5
59.4962,1.5892,1.5634,1.6625,5
59.4962,1.5577,1.5585,1.6617,5
59.4962,1.5569,1.5545,1.6641,5
59.4962,1.5601,1.5569,1.6625,5
59.4962,1.5593,1.5553,1.6609,5
59.4962,1.5634,1.5489,1.6649,5
59.4962,1.5658,1.5376,1.6657,5
59.4962,1.5714,1.5231,1.6681,5
59.4962,1.5730,1.5440,1.6681,5
59.4962,1.5738,1.5392,1.6689,5
59.4962,1.5763,1.5424,1.6681,5
59.4962,1.5763,1.5513,1.6689,5
59.4962,1.5787,1.5618,1.6681,5
59.4962,1.5795,1.5521,1.6697,5
59.4962,1.5835,1.5513,1.6705,5
59.4962,1.5843,1.5545,1.6705,5
59.4962,1.5819,1.5529,1.6705,5
59.4962,1.5755,1.5569,1.6714,5
59.4962,1.5763,1.5376,1.6722,5
59.4962,1.5722,1.5432,1.6722,5
59.4962,1.5714,1.5497,1.6714,5
59.4962,1.5714,1.5545,1.6722,5
59.4962,1.5771,1.5505,1.6746,5
59.4962,1.5763,1.5561,1.6722,5
59.4962,1.5738,1.5553,1.6722,5
59.4962,1.5706,1.5585,1.6681,5
59.4962,1.5763,1.5626,1.6657,5
59.4962,1.5779,1.5674,1.6633,5
59.4962,1.5738,1.5722,1.6641,5
59.4962,1.5779,1.5698,1.6649,5
59.4962,1.5795,1.5658,1.6649,5
59.4962,1.5755,1.5626,1.6657,5
59.4962,1.5722,1.5577,1.6625,5
59.4962,1.5706,1.5610,1.6609,5
59.4969,1.5714,1.5569,1.6617,5
59.4969,1.5722,1.5513,1.6649,5
59.4969,1.5658,1.5489,1.6673,5
59.4969,1.5706,1.5481,1.6697,5
59.4969,1.5674,1.5513,1.6722,5
59.4969,1.5626,1.5585,1.6738,5
59.4969,1.5626,1.5545,1.6826,5
59.4969,1.5642,1.5497,1.6810,5
59.4969,1.5674,1.5497,1.6851,5
59.4969,1.5690,1.5400,1.6875,5
59.4969,1.5682,1.5424,1.6851,5
59.4969,1.5714,1.5360,1.6826,5
59.4969,1.5755,1.5271,1.6818,5
59.4969,1.5690,1.5295,1.6802,5
59.4969,1.5722,1.5287,1.6762,5
59.4969,1.5787,1.5287,1.6705,5
59.4969,1.5803,1.5319,1.6633,5
59.4969,1.5811,1.5295,1.6633,5
59.4969,1.5747,1.5279,1.6633,5
59.4969,1.5432,1.5327,1.6673,5
59.4969,1.5497,1.5319,1.6673,5
59.4969,1.5513,1.5384,1.6649,5
59.4969,1.5537,1.5489,1.6625,5
59.4969,1.5601,1.5448,1.6609,5
59.4969,1.5650,1.5368,1.6641,5
59.4969,1.5634,1.5327,1.6665,5
59.4969,1.5593,1.5295,1.6625,5
59.4969,1.5593,1.5271,1.6657,5
59.4969,1.5529,1.5271,1.6641,5
59.4969,1.5859,1.5255,1.6657,5
59.4969,1.5787,1.5287,1.6681,5
59.4969,1.5747,1.5344,1.6714,5
59.4969,1.5730,1.5336,1.6730,5
59.4969,1.5690,1.5352,1.6762,5
59.4969,1.5658,1.5408,1.6738,5
59.4969,1.5634,1.5352,1.6730,5
59.4969,1.5593,1.5384,1.6738,5
59.4969,1.5577,1.5384,1.6689,5
59.4969,1.5674,1.5360,1.6657,5
59.4969,1.5658,1.5384,1.6681,5
59.4969,1.5666,1.5392,1.6714,5
59.4969,1.5658,1.5440,1.6689,5
59.4969,1.5642,1.5464,1.6697,5
59.4969,1.5634,1.5432,1.6738,5
59.4969,1.5634,1.5448,1.6738,5
59.4969,1.5642,1.5553,1.6689,5
59.4969,1.5658,1.5545,1.6705,5
59.4969,1.5706,1.5634,1.6746,5
59.4969,1.5738,1.5690,1.6770,5
59.4969,1.5722,1.5698,1.6697,5
59.4969,1.5730,1.5674,1.6593,5
59.4969,1.5722,1.5545,1.6617,5
59.4969,1.5730,1.5553,1.6649,5
59.4969,1.5698,1.5545,1.6625,5
59.4969,1.5738,1.5529,1.6609,5
59.4969,1.5730,1.5408,1.6697,5
59.4969,1.5771,1.5416,1.6697,5
59.4969,1.6004,1.5456,1.6689,5
59.4969,1.5956,1.5481,1.6673,5
59.4969,1.6029,1.5537,1.6705,5
59.4969,1.5988,1.5577,1.6746,5
59.4969,1.5811,1.5634,1.6754,5
59.4969,1.5803,1.5561,1.6730,5
59.4969,1.5875,1.5481,1.6754,5
59.4969,1.5932,1.5464,1.6730,5
59.5462,1.5916,1.5505,1.6673,5
59.5462,1.5916,1.5545,1.6697,5
59.5462,1.5722,1.5473,1.6697,5
59.5462,1.5706,1.5489,1.6730,5
59.5462,1.5650,1.5448,1.6697,5
59.5462,1.5682,1.5368,1.6705,5
59.5462,1.6061,1.5376,1.6730,5
59.5462,1.6141,1.5384,1.6714,5
59.5462,1.6085,1.5513,1.6697,5
59.5462,1.5988,1.5513,1.6738,5
59.5462,1.5996,1.5738,1.6754,5
59.5462,1.5972,1.5682,1.6722,5
59.5462,1.5900,1.5634,1.6714,5
59.5462,1.5924,1.5529,1.6673,5
59.5462,1.5940,1.5481,1.6673,5
59.5462,1.5964,1.5489,1.6657,5
59.5462,1.5779,1.5424,1.6633,5
59.5462,1.5674,1.5440,1.6633,5
59.5462,1.5682,1.5400,1.6649,5
59.5462,1.5730,1.5448,1.6625,5
59.5462,1.5763,1.5319,1.6641,5
59.5462,1.5819,1.5368,1.6834,5
59.5462,1.5940,1.5424,1.6834,5
59.5462,1.5924,1.5432,1.6883,5
59.5462,1.5924,1.5464,1.6867,5
59.5462,1.5900,1.5481,1.6778,5
59.5462,1.5932,1.5440,1.6762,5
59.5462,1.5956,1.5464,1.6770,5
59.5462,1.6061,1.5481,1.6754,5
59.5462,1.6037,1.5513,1.6746,5
59.5462,1.6053,1.5400,1.6738,5
59.5462,1.5996,1.5400,1.6560,5
59.5462,1.5859,1.5884,1.6577,5
59.5462,1.5875,1.5875,1.6601,5
59.5462,1.5884,1.5835,1.6633,5
59.5462,1.5892,1.5827,1.6697,5
59.5462,1.5867,1.5851,1.6714,5
59.5462,1.5827,1.5867,1.6842,5
59.5462,1.5787,1.5892,1.6818,5
59.5462,1.5722,1.5884,1.6842,5
59.5462,1.5738,1.5875,1.6802,5
59.5462,1.5763,1.5819,1.6842,5
59.5462,1.5851,1.5303,1.6842,5
59.5462,1.5859,1.5344,1.6818,5
59.5462,1.5843,1.5360,1.6754,5
59.5462,1.5867,1.5408,1.6786,5
59.5462,1.6029,1.5521,1.6778,5
